"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모"
"3000000","CDFE1230002015000022","2015-10-14","","03","폐업","03","폐업","2021-10-21","","","","02-765-6503","","","서울특별시 종로구 동숭동 195-6 ","서울특별시 종로구 이화장길 94, 2층 (동숭동)","03088","엘림홀","2022-01-04 10:02:57","U","2022-01-06 02:40:00.0","","200353.602209473    ","453010.190296036    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3000000","CDFE1230002015000024","2015-10-29","","03","폐업","03","폐업","2020-02-07","","","","","","","서울특별시 종로구 명륜2가 208-5번지 ","서울특별시 종로구 성균관로 6-5, 지하1층 (명륜2가)","03074","동화 소극장","2020-02-20 10:06:31","U","2020-02-22 02:40:00.0","","199803.362144139    ","453497.113513886    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFE1230002015000025","2015-11-19","","03","폐업","03","폐업","2016-12-12","","","","","","","서울특별시 종로구 혜화동 194번지 ","서울특별시 종로구 대학로14길 18-2, 지하1층 (혜화동)","03084","푸른달 극장","2016-12-12 14:56:15","I","2018-08-31 23:59:59.0","","","","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFE1230002015000026","2015-11-26","","03","폐업","03","폐업","2016-11-25","","","","02-766-3545","","","서울특별시 종로구 운니동 48-2번지 ","서울특별시 종로구 삼일대로32길 55-3, 지하1층 (운니동)","03131","연극","2016-11-25 16:19:56","I","2018-08-31 23:59:59.0","","199039.650890169    ","452598.730508313    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFE1230002003000001","2003-01-06","","03","폐업","03","폐업","2014-02-04","","","","745-6704","","110-530","서울특별시 종로구 혜화동 1-21번지 구민생활관 ","서울특별시 종로구 성균관로 91 (혜화동,구민생활관)","","국민생활관소극장","2014-02-04 20:25:03","I","2018-08-31 23:59:59.0","","199828.159948935    ","454227.479528793    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFE1230002003000002","2003-01-06","","03","폐업","03","폐업","2010-07-09","","","","744-6700","","110-809","서울특별시 종로구 동숭동 1-94번지 광장빌딩 ","서울특별시 종로구 대학로12길 64  (동숭동,광장빌딩)","","대학로라이브극장","2010-07-09 14:13:58","I","2018-08-31 23:59:59.0","","200258.68186666     ","453211.209897985    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFE1230002003000003","2003-01-06","","03","폐업","03","폐업","2005-04-14","","","","744-8025","","110-809","서울특별시 종로구 동숭동 1-60번지 ","서울특별시 종로구 대학로10길 5  (동숭동)","","바탕골소극장","2005-05-18 09:39:36","I","2018-08-31 23:59:59.0","","200157.647836124    ","453287.901840153    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFE1230002003000004","2003-01-06","","03","폐업","03","폐업","2006-03-30","","","","720-5114","","110-190","서울특별시 종로구 사간동 78-0번지 ","서울특별시 종로구 삼청로 18  (사간동)","","금호리싸이트홀","2006-03-30 10:05:53","I","2018-08-31 23:59:59.0","","198155.599359266    ","452797.379645468    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFE1230002015000029","2015-12-14","","03","폐업","03","폐업","2018-01-02","","","","","","","서울특별시 종로구 삼청동 26-2번지 ","서울특별시 종로구 삼청로 146, 지하2층 (삼청동)","03050","삼청로 146","2018-01-02 17:17:30","I","2018-08-31 23:59:59.0","","198337.232987306    ","453990.277739872    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFE1230002015000030","2015-12-31","","03","폐업","03","폐업","2017-03-30","","","","070-7673-6820","","","서울특별시 종로구 동숭동 1-92번지 ","서울특별시 종로구 대학로12길 69, 3층 (동숭동, 태원빌딩)","03086","하모니아트홀","2017-04-03 16:28:12","I","2018-08-31 23:59:59.0","","200280.193994523    ","453192.388711856    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFE1230002002000007","2002-12-11","","03","폐업","03","폐업","2018-04-30","","","","766-3390","","110-809","서울특별시 종로구 동숭동 1-5번지 ","서울특별시 종로구 동숭길 122 (동숭동)","","소극장","2018-05-28 09:21:24","I","2018-08-31 23:59:59.0","","200257.115683163    ","453485.12004217     ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFE1230002015000010","2015-08-24","","03","폐업","03","폐업","2017-12-19","","","","02-766-7667","","","서울특별시 종로구 동숭동 1-58번지 ","서울특별시 종로구 대학로8가길 30, 3층 (동숭동)","03086","레몬아트홀","2017-12-22 15:00:26","I","2018-08-31 23:59:59.0","","200153.322797562    ","453332.518876344    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFE1230002015000013","2015-09-10","","03","폐업","03","폐업","2016-12-22","","","","02-763-9995","","","서울특별시 종로구 동숭동 1-58번지 ","서울특별시 종로구 대학로8가길 30, 2층층 (동숭동, 청목빌딩)","03086","아츠플레이씨어터","2016-12-22 18:37:17","I","2018-08-31 23:59:59.0","","200153.322797562    ","453332.518876344    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFE1230002015000018","2015-09-18","","03","폐업","03","폐업","2019-07-08","","","","070-8600-8342","","","서울특별시 종로구 동숭동 50-44번지 ","서울특별시 종로구 동숭길 74, 지하1층 (동숭동)","03085","위로홀","2019-07-18 17:00:56","U","2019-07-20 02:40:00.0","","200310.584615294    ","453249.097065674    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFE1230002003000006","2003-01-06","","03","폐업","03","폐업","2011-02-10","","","","747-4222","","110-809","서울특별시 종로구 동숭동 1-141번지 ","서울특별시 종로구 동숭길 29  (동숭동)","","하늘땅소극장","2011-02-11 17:56:47","I","2018-08-31 23:59:59.0","","200279.37357141     ","453081.758778874    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFE1230002015000006","2015-03-31","","03","폐업","03","폐업","2018-06-22","","","","070-4355-0010","","110-809","서울특별시 종로구 동숭동 1-50번지 보생빌딩 2층 ","서울특별시 종로구 대학로8가길 64, 2층 (동숭동, 보생빌딩 )","110-809","JH아트홀","2019-01-15 10:38:00","U","2019-01-22 02:40:00.0","","200200.569414955    ","453411.59404961     ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFE1230002015000008","2015-04-09","","03","폐업","03","폐업","2021-03-16","","","","02-742-7278","","110-360","서울특별시 종로구 와룡동 109-1 B1호","서울특별시 종로구 돈화문로 88-1, B1호 (와룡동)","110-360","창덕궁 소극장","2022-09-05 13:07:18","U","2022-09-07 02:40:00.0","","199100.970951887    ","452677.983063566    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3000000","CDFE1230002012000007","2012-08-06","","03","폐업","03","폐업","2023-06-01","","","","02-820-6473","","110-810","서울특별시 종로구 동숭동 192-10 지층 ","서울특별시 종로구 이화장길 86-8, 지층 (동숭동)","110-810","중앙대학교 공연예술원 스튜디오 시어터","2023-06-01 17:18:07","U","2023-06-03 02:40:00.0","","200365.500256601    ","452959.013743821    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3000000","CDFE1230002011000015","2011-12-19","","03","폐업","03","폐업","2016-06-30","","","","766-2022","","110-530","서울특별시 종로구 혜화동 90-18번지 ","서울특별시 종로구 대학로 146 (혜화동)","","소리아트홀2관","2016-06-30 15:56:28","I","2018-08-31 23:59:59.0","","200113.874740135    ","453549.526436303    ","공연장","공연장","중심상업지역","10","기타","","","근린생활시설","6","4","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFE1230002012000001","2012-01-04","","03","폐업","03","폐업","2019-09-02","","","","2075-2173","","110-809","서울특별시 종로구 동숭동 1-38번지 지층 ","서울특별시 종로구 동숭길 지하 1-38, 지층층 (동숭동)","110-809","상명아트홀2관","2019-09-02 14:06:31","U","2019-11-20 02:40:00.0","","200171.515871618    ","453449.854548299    ","공연장","공연장","일반주거지역","1","기타","","","문화시설","0","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"3230000","CDFE1230002022000001","2022-03-15","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 오금동 152-3 ","서울특별시 송파구 동남로24길 11, 지하층 (오금동)","05740","소리소극장","2022-03-15 14:27:36","I","2022-03-17 00:22:35.0","","212090.685323707    ","444169.045594177    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3000000","CDFE1230002012000003","2012-01-18","","03","폐업","03","폐업","2018-10-25","","","","02-743-1590","","110-510","서울특별시 종로구 동숭동 1-150번지 지하 2층 ","서울특별시 종로구 동숭길 41 (동숭동,지하 2층)","","호은아트홀","2019-01-25 17:18:37","U","2019-01-27 02:40:00.0","","200307.47638288     ","453090.105614808    ","공연장","공연장","일반주거지역","2","주택가주변","","","근린생활시설","","2","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFE1230002012000005","2012-04-16","","03","폐업","03","폐업","2022-04-06","","","","02)730-8198","","110-111","서울특별시 종로구 관철동 33-1 지하 2층 ","서울특별시 종로구 삼일대로 386, 지하2층 (관철동)","110-111","시네코아 1관","2022-04-06 15:54:48","U","2022-04-08 02:40:00.0","","198883.495161441    ","451852.440739439    ","공연장","공연장","일반상업지역","0","","","","문화시설","0","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3000000","CDFE1230002012000006","2012-04-16","","03","폐업","03","폐업","2017-01-10","","","","02)730-8198","","110-111","서울특별시 종로구 관철동 33-1번지 지하2층 ","서울특별시 종로구 삼일대로 386 (관철동)","110-111","(주)시네코아 2관","2017-02-08 10:28:44","I","2018-08-31 23:59:59.0","","198883.495161441    ","451852.440739439    ","공연장","공연장","일반상업지역","2","기타","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFE1230002002000008","2002-12-11","","03","폐업","03","폐업","2018-04-30","","","","766-3390","","110-809","서울특별시 종로구 동숭동 1-5번지 ","서울특별시 종로구 동숭길 122 (동숭동)","","동숭홀","2018-05-28 09:19:40","I","2018-08-31 23:59:59.0","","200257.115683163    ","453485.12004217     ","공연장","공연장","","0","","","","","0","0","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3000000","CDFE1230002002000009","2002-12-17","","03","폐업","03","폐업","2014-02-06","","","","747-6742","","110-460","서울특별시 종로구 연건동 132-1번지 ","서울특별시 종로구 대학로5길 3-2 (연건동)","","극단 연단","2014-02-06 21:19:55","I","2018-08-31 23:59:59.0","","200086.415065425    ","452876.163935541    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFE1230002002000011","2002-12-27","","03","폐업","03","폐업","2019-07-29","","","","3673-0555","","110-809","서울특별시 종로구 동숭동 1-81번지 ","서울특별시 종로구 대학로12길 38 (동숭동)","","정보소극장","2019-08-22 11:35:22","U","2019-11-20 02:40:00.0","","200260.2187645      ","453354.404815954    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFE1230002002000012","2002-12-31","","03","폐업","03","폐업","2016-12-21","","","","745-2678","","110-460","서울특별시 종로구 연건동 178-1번지 ","서울특별시 종로구 대학로 60 (연건동)","","대학로극장","2016-12-21 14:14:34","I","2018-08-31 23:59:59.0","","200158.82002238     ","452691.97984761     ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000000","CDFE1230002002000013","2002-12-31","","03","폐업","03","폐업","2019-04-11","","","","","","110-460","서울특별시 종로구 연건동 178-1번지 ","서울특별시 종로구 대학로 60 (연건동)","","청운예술극장","2019-04-11 10:41:12","U","2019-04-26 02:40:00.0","","200158.82002238     ","452691.97984761     ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
