"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명"
"3000000","CDFF4220002004000005","2004-11-12","","01","영업/정상","13","영업중","","","","","3674-7735","","","서울특별시 종로구 명륜2가 41-9 대학로CGV 2층 ","서울특별시 종로구 대명길 28, 대학로CGV 2층 (명륜2가)","03077","CGV 대학로 6관","2022-06-14 09:40:11","U","2022-06-16 02:40:00.0","","199916.833506015    ","453462.420943009    ","영화상영관","영화상영관","0","","","0","9","6","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20041112",""
"3000000","CDFF4220002004000006","2004-06-30","","01","영업/정상","13","영업중","","","","","766-3211","","","서울특별시 종로구 명륜2가 41-9 3층 ","서울특별시 종로구 대명길 28 (명륜2가,3층)","","CGV 대학로 7관","2021-04-23 14:50:04","U","2021-04-25 02:40:00.0","","199916.833506015    ","453462.420943009    ","영화상영관","영화상영관","","","","","9","6","","","","","","","","","","","","","","","","","","","","영화관","","20040630",""
"3000000","CDFF4220002004000007","2004-06-30","","01","영업/정상","13","영업중","","","","","766-3211","","","서울특별시 종로구 명륜2가 41-9 4층 ","서울특별시 종로구 대명길 28 (명륜2가,4층)","","CGV 대학로 8관","2021-04-23 14:49:51","U","2021-04-25 02:40:00.0","","199916.833506015    ","453462.420943009    ","영화상영관","영화상영관","","","","","9","6","","","","","","","","","","","","","","","","","","","","영화관","","20040630",""
"3000000","CDFF4220002004000008","2004-11-12","","01","영업/정상","13","영업중","","","","","3674-7735","","","서울특별시 종로구 돈의동 137 지하2층 ","서울특별시 종로구 돈화문로5가길 1 (돈의동,지하2층)","","CGV피카디리1958 1관","2021-04-23 14:53:35","U","2021-04-25 02:40:00.0","","199155.544853099    ","452083.125538906    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20041112",""
"3000000","CDFF4220002004000009","2004-11-12","","01","영업/정상","13","영업중","","","","","3674-7735","","","서울특별시 종로구 돈의동 137 피카디리플러스 ","서울특별시 종로구 돈화문로5가길 1, 지하2층 (돈의동)","03139","CGV 피카디리1958 2관","2023-11-06 11:09:18","U","2023-11-08 02:40:00.0","","199155.544853099    ","452083.125538906    ","영화상영관","영화상영관","0","","","0","9","7","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20041112",""
"3000000","CDFF4220002004000010","2004-11-12","","01","영업/정상","13","영업중","","","","","3674-7735","","","서울특별시 종로구 돈의동 137 지하2층 ","서울특별시 종로구 돈화문로5가길 1 (돈의동,지하2층)","","CGV피카디리1958 3관","2021-04-23 14:49:25","U","2021-04-25 02:40:00.0","","199155.544853099    ","452083.125538906    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20041112",""
"3000000","CDFF4220002004000012","2004-11-12","","01","영업/정상","13","영업중","","","","","3674-7735","","","서울특별시 종로구 돈의동 137 지하4층 ","서울특별시 종로구 돈화문로5가길 1 (돈의동,지하4층)","","CGV피카디리1958 4관","2021-04-23 14:49:11","U","2021-04-25 02:40:00.0","","199155.544853099    ","452083.125538906    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20041112",""
"3000000","CDFF4220002004000013","2004-11-12","","01","영업/정상","13","영업중","","","","","3674-7735","","","서울특별시 종로구 돈의동 137 지하4층 ","서울특별시 종로구 돈화문로5가길 1 (돈의동,지하4층)","","CGV피카디리1958 5관","2021-04-23 14:48:56","U","2021-04-25 02:40:00.0","","199155.544853099    ","452083.125538906    ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20041112",""
"3000000","CDFF4220002004000014","2004-11-12","","01","영업/정상","13","영업중","","","","","3674-7735","","","서울특별시 종로구 돈의동 137 지하4층 ","서울특별시 종로구 돈화문로5가길 1 (돈의동,지하4층)","","CGV 피카디리1958 6관","2023-11-06 12:24:02","U","2023-11-08 02:40:00.0","","199155.544853099    ","452083.125538906    ","영화상영관","영화상영관","0","","","0","9","7","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20041112",""
"3000000","CDFF4220002006000002","2006-09-25","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-11","","","","3674-6000","","","서울특별시 종로구 묘동 56 단성사 지하2층 ","서울특별시 종로구 돈화문로 26 (묘동,단성사 지하2층)","","아산엠인터내셔널 단성사 2관","2022-04-11 13:28:25","U","2022-04-13 02:40:00.0","","199269.115470782    ","452076.225584316    ","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20060925",""
"3000000","CDFF4220002006000003","2006-09-25","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-11","","","","3674-6000","","","서울특별시 종로구 묘동 56 단성사 지하2층 ","서울특별시 종로구 돈화문로 26 (묘동,단성사 지하2층)","","아산엠인터내셔널 단성사 3관","2022-04-11 13:28:12","U","2022-04-13 02:40:00.0","","199269.115470782    ","452076.225584316    ","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20060925",""
"3000000","CDFF4220002012000001","2012-05-25","","04","취소/말소/만료/정지/중지","35","직권말소","2017-11-15","","","","737-2567","","","서울특별시 종로구 신문로2가 1-153번지 가든플레이스 2층 ","서울특별시 종로구 경희궁1길 1, 2층 (신문로2가, 가든플레이스)","03176","미로스페이스","2017-11-15 17:07:33","I","2018-08-31 23:59:59.0","","197428.923002637    ","452041.177877529    ","영화상영관","","4","","","","3","1","근린생활시설","","","","","","","","","","","","","","","","","","","영화관","","20120525",""
"3000000","CDFF4220002006000001","2006-09-25","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-11","","","","3674-6000","","","서울특별시 종로구 묘동 56 단성사 지하2층 ","서울특별시 종로구 돈화문로 26 (묘동,단성사 지하2층)","","아산엠인터내셔널 단성사 1관","2022-04-11 13:27:54","U","2022-04-13 02:40:00.0","","199269.115470782    ","452076.225584316    ","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20060925",""
"3000000","CDFF4220002003000029","1972-02-20","","04","취소/말소/만료/정지/중지","35","직권말소","2022-04-11","","","","2279-8338","","110-833","서울특별시 종로구 예지동 222 4층 ","서울특별시 종로구 청계천로 187 (예지동,4층)","","바다극장","2022-04-11 13:28:40","U","2022-04-13 02:40:00.0","","199794.250869762    ","451891.4859896      ","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","19720220",""
"3010000","CDFF4220002001000008","2001-12-12","","03","폐업","03","폐업","2024-09-30","","","","3393-3500","","","서울특별시 중구 충무로4가 125-18 ","서울특별시 중구 퇴계로 212 (충무로4가)","04557","대한극장(6관)","2024-10-04 17:13:37","U","2024-10-06 02:40:00.0","","199532.892103928    ","451004.636686214    ","영화상영관","","0","","","0","8","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20011212","상업지역"
"3010000","CDFF4220002001000009","2001-12-12","","03","폐업","03","폐업","2024-09-30","","","","3393-3500","","","서울특별시 중구 충무로4가 125-18 ","서울특별시 중구 퇴계로 212 (충무로4가)","04557","대한극장(7관)","2024-10-04 17:14:01","U","2024-10-06 02:40:00.0","","199532.892103928    ","451004.636686214    ","영화상영관","","0","","","0","8","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20011212","상업지역"
"3010000","CDFF4220002001000010","2001-12-12","","03","폐업","03","폐업","2024-09-30","","","","3393-3500","","","서울특별시 중구 충무로4가 125-18 ","서울특별시 중구 퇴계로 212 (충무로4가)","04557","대한극장(8관)","2024-10-04 17:14:17","U","2024-10-06 02:40:00.0","","199532.892103928    ","451004.636686214    ","영화상영관","","0","","","0","8","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20011212","상업지역"
"3010000","CDFF4220002003000007","2003-05-20","","03","폐업","03","폐업","2009-10-21","","","","2268-0262","","100-850","서울특별시 중구 을지로6가 17-2번지 거평프레야타운 10층 ","서울특별시 중구 장충단로13길 20  (을지로6가,거평프레야타운 10층)","","엠엠씨","2011-01-28 09:30:45","I","2018-08-31 23:59:59.0","","200613.510297669    ","451817.515366883    ","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20030520",""
"3010000","CDFF4220002013000002","2013-07-10","","03","폐업","03","폐업","2021-12-31","","","","2274-2121","","","서울특별시 중구 초동 18-5 ","서울특별시 중구 마른내로 47, 6층 (초동, 명보극장)","04549","주식회사 명보아트홀(명보아트시네마)","2022-02-25 09:39:35","U","2022-02-27 02:40:00.0","","199332.29889394     ","451378.467998728    ","영화상영관","","11","","","0","7","4","근린생활시설","1.4","0","0","0","","","","","","","","","","","","0","","","영화관","","20130710","상업지역"
"3010000","CDFF4220002006000007","2006-07-14","","03","폐업","03","폐업","2024-09-30","","","","3393-3500","","","서울특별시 중구 필동2가 19-1 ","서울특별시 중구 퇴계로 212 (필동2가)","04625","대한극장(4관)","2024-10-04 17:13:04","U","2024-10-06 02:40:00.0","","199519.649768304    ","450977.250545081    ","영화상영관","영화상영관","9","","","0","8","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20060714","상업지역"
"3010000","CDFF4220002007000001","2007-12-18","","03","폐업","03","폐업","2017-01-13","","","","2285-2102","","","서울특별시 중구 태평로1가 61-21번지 1층 ","서울특별시 중구 세종대로21길 40, 1층 (태평로1가)","04519","스폰지하우스","2017-01-15 17:05:03","I","2018-08-31 23:59:59.0","","197799.544196134    ","451775.169253151    ","영화상영관","영화상영관","9","","","0","6","3","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20071218","상업지역"
"3010000","CDFF4220002012000001","2012-07-23","","03","폐업","03","폐업","2020-09-16","","","","070-7465-3672","","","서울특별시 중구 황학동 2545 ","서울특별시 중구 청계천로 400 (황학동)","04572","롯데시네마 황학(제1관)","2020-09-17 09:14:27","U","2020-09-19 02:40:00.0","","201823.908977364    ","452076.818664092    ","영화상영관","","33","","","0","33","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20120723","상업지역"
"3010000","CDFF4220002012000002","2012-07-23","","03","폐업","03","폐업","2020-09-16","","","","070-7465-3672","","","서울특별시 중구 황학동 2545 ","서울특별시 중구 청계천로 400 (황학동)","04572","롯데시네마 황학(제2관)","2020-09-17 09:14:57","U","2020-09-19 02:40:00.0","","201823.908977364    ","452076.818664092    ","영화상영관","","33","","","0","33","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20120723","상업지역"
"3010000","CDFF4220002001000006","2001-12-12","","03","폐업","03","폐업","2024-09-30","","","","3393-3500","","","서울특별시 중구 충무로4가 125-18 ","서울특별시 중구 퇴계로 212 (충무로4가)","04557","대한극장(3관)","2024-10-04 17:12:45","U","2024-10-06 02:40:00.0","","199532.892103928    ","451004.636686214    ","영화상영관","","0","","","0","8","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20011212","상업지역"
"3010000","CDFF4220002001000007","2001-12-12","","03","폐업","03","폐업","2024-09-30","","","","3393-3500","","","서울특별시 중구 충무로4가 125-18 ","서울특별시 중구 퇴계로 212 (충무로4가)","04557","대한극장(5관)","2024-10-04 17:13:22","U","2024-10-06 02:40:00.0","","199532.892103928    ","451004.636686214    ","영화상영관","","0","","","0","8","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20011212","상업지역"
"3010000","CDFF4220002001000011","2001-12-12","","03","폐업","03","폐업","2024-09-30","","","","3393-3500","","","서울특별시 중구 충무로4가 125-18 ","서울특별시 중구 퇴계로 212 (충무로4가)","04557","대한극장(10관)","2024-10-04 17:14:51","U","2024-10-06 02:40:00.0","","199532.892103928    ","451004.636686214    ","영화상영관","","0","","","0","8","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20011212","상업지역"
